"url","pic_url","name","time","career","printdate","onlinedate","abstract"
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001320?rskey=DNHgwd&result=75","/cover/searchableMedia/anb-9780198606697-e-5001320-graphic-1-thumbnail.jpg","Arlen, Harold","1905-1986","songwriter","1999","1999","Harold Arlen Photograph by Carl Van Vechten, 1960. Courtesy of the Library of Congress (LC-USZ62-103724)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001943?rskey=DNHgwd&result=76","/cover/searchableMedia/anb-9780198606697-e-5001943-graphic-1-thumbnail.jpg","Arlen, Michael","1895-1956","writer","1999","1999","Michael Arlen. Drawing by Miguel Covarrubias, c. 1925. Courtesy of the Library of Congress (LC-USZ62-79033)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001388?rskey=DNHgwd&result=77","/cover/searchableMedia/anb-9780198606697-e-5001388-graphic-1-thumbnail.jpg","Armour, Tommy","1895-1968","professional golfer","1999","1999","Tom Armour. Defeating Harry Cooper to win the U.S. golf title. Courtesy of the Library of Congress (LC-USZ62-108418)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001446?rskey=DNHgwd&result=78","/cover/searchableMedia/anb-9780198606697-e-5001446-graphic-1-thumbnail.jpg","Armstrong, Henry","1912-1988","boxer","1999","1999","Henry Armstrong Photograph by Carl Van Vechten, 1937. Courtesy of the Library of Congress (LC-USZ62-114433)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002394?rskey=DNHgwd&result=79","/cover/searchableMedia/anb-9780198606697-e-5002394-graphic-1-thumbnail.jpg","Armstrong, Louis","1901-1971","jazz trumpeter and singer","1999","1999","Louis Armstrong  © William P. Gottlieb; used by permission.  William P. Gottlieb Collection, Library of Congress (LC-GLB13-0017 DLC)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002364?rskey=DNHgwd&result=80","/cover/searchableMedia/anb-9780198606697-e-5002364-graphic-1-thumbnail.jpg","Arnett, Benjamin William","1838-1906","African-American religious, educational, and political leader","1999","1999","Benjamin W. Arnett.  Courtesy of the Ohio Historical Society."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001989?rskey=jDBK6e&result=81","/cover/searchableMedia/anb-9780198606697-e-5001989-graphic-1-thumbnail.jpg","Arnold, Benedict","1741-1801","revolutionary war general and traitor","1999","1999","Benedict Arnold. Engraving from a painting by John Trumbull. Courtesy of the National Archives (NWDNS-148-GW-617)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000495?rskey=jDBK6e&result=82","/cover/searchableMedia/anb-9780198606697-e-5000495-graphic-1-thumbnail.jpg","Arnold, Henry Harley","1886-1950","airman","1999","1999","Henry Harley ""Hap"" Arnold.  Courtesy of the Library of Congress (LC-USZ62-92806)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001814?rskey=jDBK6e&result=83","/cover/searchableMedia/anb-9780198606697-e-5001814-graphic-1-thumbnail.jpg","Arnstein, Margaret","1904-1972","public health nurse and educator","1999","1999","Margaret Arnstein. Right, with Secretary of HEW Oveta Culp Hobby.\n Courtesy of the National Library of Medicine (A018286)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000248?rskey=jDBK6e&result=84","/cover/searchableMedia/anb-9780198606697-e-5000248-graphic-1-thumbnail.jpg","Arthur, Chester Alan","1829-1886","twenty-first president of the United States","1999","1999","Chester A. Arthur  Courtesy of the Library of Congress (LC-USZ62-3976 DLC)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002517?rskey=jDBK6e&result=85","/cover/searchableMedia/anb-9780198606697-e-5002517-graphic-1-thumbnail.jpg","Arthur, Jean","1900-1991","actress","","","Jean Arthur  Courtesy of the Library of Congress."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001341?rskey=jDBK6e&result=86","/cover/searchableMedia/anb-9780198606697-e-5001341-graphic-1-thumbnail.jpg","Arzner, Dorothy","1897-1979","film director","1999","1999","Dorothy Arzner Photograph by Arnold Genthe, 1927. Courtesy of the Library of Congress (LC-G412-T-5202-001-x)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000585?rskey=jDBK6e&result=87","/cover/searchableMedia/anb-9780198606697-e-5000585-graphic-1-thumbnail.jpg","Asbury, Francis","1745-1816","missionary, bishop, and founder of the Methodist Episcopal Church","1999","1999","Francis Asbury. From an engraving by Benjamin Tanner. Courtesy of the Library of Congress (LC-USZC4-6153)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001057?rskey=jDBK6e&result=88","/cover/searchableMedia/anb-9780198606697-e-5001057-graphic-1-thumbnail.jpg","Asch, Sholem","1880-1957","Yiddish novelist, dramatist, and short story writer","1999","1999","Sholem Asch.  Courtesy of the Library of Congress (LC-USZ62-112710)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5004670?rskey=jDBK6e&result=89","/cover/searchableMedia/anb-9780198606697-e-5004670-graphic-1-thumbnail.jpg","Ash, Mary Kay","1918-2001","founder of Mary Kay Cosmetics","","","Mary Kay Ash. In her office, Dallas, Texas, January 1982. Courtesy of AP Images."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001955?rskey=jDBK6e&result=90","/cover/searchableMedia/anb-9780198606697-e-5001955-graphic-1-thumbnail.jpg","Asimov, Isaac","1920-1992","writer","1999","1999","Isaac Asimov  Courtesy of the Library of Congress (LC-USZ62-115121)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5005151?rskey=pUKH6u&result=91","/cover/searchableMedia/anb-9780198606697-e-5005151-graphic-1-thumbnail.jpg","Astaire, Fred","1899-1987","dancer, film star, and choreographer","1999","1999","Fred Astaire. Gelatin silver print, 1936, by unidentified artist. National Portrait Gallery, Smithsonian Institution."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5005105?rskey=pUKH6u&result=92","/cover/searchableMedia/anb-9780198606697-e-5005105-graphic-1-thumbnail.jpg","Astor, John Jacob","1763-1848","fur trader and financier","1999","1999","John Jacob Astor. Oil on canvas, c. 1825, by John Wesley Jarvis. National Portrait Gallery, Smithsonian Institution; gift of Susan Mary Alsop."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001875?rskey=pUKH6u&result=93","/cover/searchableMedia/anb-9780198606697-e-5001875-graphic-1-thumbnail.jpg","Astor, John Jacob, IV","1864-1912","businessman","1999","1999","John Jacob Astor IV.  Courtesy of the Library of Congress (LC-USZ62-116052)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000638?rskey=pUKH6u&result=94","/cover/searchableMedia/anb-9780198606697-e-5000638-graphic-1-thumbnail.jpg","Astor, William Waldorf","1848-1919","businessman and philanthropist","1999","1999","William Waldorf Astor. Second from right, with Lady Astor, far right, and Henry Ford and Clara Ford. Courtesy of the Library of Congress (LC-USZ62-98997)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000089?rskey=pUKH6u&result=95","/cover/searchableMedia/anb-9780198606697-e-5000089-graphic-1-thumbnail.jpg","Atchison, David Rice","1807-1886","lawyer and U.S. senator","1999","1999","David Rice Atchison. Daguerreotype from the studio of  Mathew B. Brady. Courtesy of the Library of Congress (LC-USZ62-109952)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000919?rskey=pUKH6u&result=96","/cover/searchableMedia/anb-9780198606697-e-5000919-graphic-1-thumbnail.jpg","Atherton, Gertrude Franklin","1857-1948","author, biographer, and historian","1999","1999","Gertrude Atherton Arnold Genthe, 1912. Courtesy of the Library of Congress (LC-G432-0120)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5004827?rskey=pUKH6u&result=97","/cover/searchableMedia/anb-9780198606697-e-5004827-graphic-1-thumbnail.jpg","Atkins, Chet","1924-2001","guitarist","","","Chet Atkins in Washington, D.C., on 20 Sep.1980 Courtesy of AP Images"
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002525?rskey=pUKH6u&result=98","/cover/searchableMedia/anb-9780198606697-e-5002525-graphic-1-thumbnail.jpg","Atlas, Charles","1893-1972","physical culturist","1999","1999","Charles Atlas  Courtesy of the Library of Congress (LC-USZ62-117754)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001815?rskey=pUKH6u&result=99","/cover/searchableMedia/anb-9780198606697-e-5001815-graphic-1-thumbnail.jpg","Atlee, John Light","1799-1885","physician and surgeon","1999","1999","John L. Atlee.  Courtesy of the National Library of Medicine (B02018)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001816?rskey=pUKH6u&result=100","/cover/searchableMedia/anb-9780198606697-e-5001816-graphic-1-thumbnail.jpg","Atlee, Washington Lemuel","1808-1878","physician and surgeon","1999","1999","Washington L. Atlee.  Courtesy of the National Library of Medicine (B02019)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001856?rskey=N2s1Ly&result=101","/cover/searchableMedia/anb-9780198606697-e-5001856-graphic-1-thumbnail.jpg","Aub, Joseph Charles","1890-1973","physician and medical researcher","1999","1999","Joseph Aub.  Courtesy of the National Library of Medicine (B02025)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001058?rskey=N2s1Ly&result=102","/cover/searchableMedia/anb-9780198606697-e-5001058-graphic-1-thumbnail.jpg","Auden, W.H.","21 February 1907–29 September 1973","poet","1999","1999","W. H. Auden [left to right] Christopher Isherwood and W. H. Auden, 1939. Photograph by Carl Van Vechten. Courtesy of the Library of Congress (LOT 12735, no. 559 P&P;)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002126?rskey=N2s1Ly&result=103","/cover/searchableMedia/anb-9780198606697-e-5002126-graphic-1-thumbnail.jpg","Audubon, John James","1785-1851","naturalist and artist","1999","1999","John James Audubon. Lithograph in Gallery of Illustrious Americans, 1850. Courtesy of the Library of Congress (LC-USZ62-28111)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5005282?rskey=N2s1Ly&result=104","/cover/searchableMedia/anb-9780198606697-e-5005282-graphic-1-thumbnail.jpg","Auerbach, Red","1917-2006","basketball coach","","","Red Auerbach. Gelatin silver print, 1957, by David Marlin. (Auerbach, left, talks with the Celtics' All-Star point guard Bob Cousy.) National Portrait Gallery, Smithsonian Institution."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000249?rskey=N2s1Ly&result=105","/cover/searchableMedia/anb-9780198606697-e-5000249-graphic-1-thumbnail.jpg","Augur, Christopher Colon","1821-1898","soldier","1999","1999","Christopher C. Augur.  Courtesy of the Library of Congress (LC-B8172-1400)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000920?rskey=N2s1Ly&result=106","/cover/searchableMedia/anb-9780198606697-e-5000920-graphic-1-thumbnail.jpg","Austin, Mary Hunter","1868-1934","writer","1999","1999","Mary Austin.  Courtesy of the Library of Congress (LC-USZ62-111457)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5005089?rskey=N2s1Ly&result=107","/cover/searchableMedia/anb-9780198606697-e-5005089-graphic-1-thumbnail.jpg","Austin, Stephen Fuller","03 November 1793–27 December 1836","founder of Anglo-Texas","1999","1999","Stephen Fuller Austin. Oil on canvas, c. 1840. National Portrait Gallery, Smithsonian Institution."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000496?rskey=N2s1Ly&result=108","/cover/searchableMedia/anb-9780198606697-e-5000496-graphic-1-thumbnail.jpg","Austin, Warren Robinson","1877-1962","U.S. senator and ambassador","1999","1999","Warren R. Austin.  Courtesy of the Library of Congress (LC-USZ62-107894)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002805?rskey=N2s1Ly&result=109","/cover/searchableMedia/anb-9780198606697-e-5002805-graphic-1-thumbnail.jpg","Autry, Gene","1908-1998","country singer, actor, and baseball team owner","","","Gene Autry.  Courtesy of the Library of Congress."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5005201?rskey=N2s1Ly&result=110","/cover/searchableMedia/anb-9780198606697-e-5005201-graphic-1-thumbnail.jpg","Avedon, Richard","1923-2004","photographer","","","Richard Avedon. 1979. Associated Press."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000250?rskey=7Ny9Xa&result=111","/cover/searchableMedia/anb-9780198606697-e-5000250-graphic-1-thumbnail.jpg","Averell, William Woods","1832-1900","Union general and businessman","1999","1999","William W. Averell.  Courtesy of the Library of Congress (LC-B8172-1655)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5003885?rskey=7Ny9Xa&result=112","/cover/searchableMedia/anb-9780198606697-e-5003885-graphic-1-thumbnail.jpg","Avery, R. Stanton","1907-1997","inventor and entrepreneur","","","R. Stanton Avery.  Courtesy of Avery Dennison Corporation."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002757?rskey=7Ny9Xa&result=113","/cover/searchableMedia/anb-9780198606697-e-5002757-graphic-1-thumbnail.jpg","Ayres, Lew","28 December 1908–30 December 1996","actor","","","Lew Ayres.  Courtesy of the Library of Congress."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000251?rskey=7Ny9Xa&result=114","/cover/searchableMedia/anb-9780198606697-e-5000251-graphic-1-thumbnail.jpg","Ayres, Romeyn Beck","1825-1888","soldier","1999","1999","Romeyn B. Ayres.  Courtesy of the Library of Congress (LC-B8172-1582)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000747?rskey=7Ny9Xa&result=115","/cover/searchableMedia/anb-9780198606697-e-5000747-graphic-1-thumbnail.jpg","Bache, Alexander Dallas","1806-1867","scientist and educator","1999","1999","Alexander Dallas Bache.  Courtesy of the Library of Congress (LC-USZ62-18181)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001859?rskey=7Ny9Xa&result=116","/cover/searchableMedia/anb-9780198606697-e-5001859-graphic-1-thumbnail.jpg","Bache, Franklin","25 October 1792–19 March 1864","physician, chemist, and author","1999","1999","Franklin Bache.  Courtesy of the National Library of Medicine (B01320)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000004?rskey=7Ny9Xa&result=117","/cover/searchableMedia/anb-9780198606697-e-5000004-graphic-1-thumbnail.jpg","Bacon, Nathaniel","1647-1676","leader of colonial rebellion","1999","1999","Nathaniel Bacon.  Courtesy of the Library of Congress (LC-USZ62-91133)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000090?rskey=7Ny9Xa&result=118","/cover/searchableMedia/anb-9780198606697-e-5000090-graphic-1-thumbnail.jpg","Badger, George Edmund","1795-1866","U.S. senator and secretary of the navy","1999","1999","George Edmund Badger. Daguerreotype from the studio of  Mathew B. Brady. Courtesy of the Library of Congress (LC-USZ62-109929)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002204?rskey=7Ny9Xa&result=119","/cover/searchableMedia/anb-9780198606697-e-5002204-graphic-1-thumbnail.jpg","Baer, Max","11 February 1909–21 November 1959","world heavyweight boxing champion","","","Max Baer  Courtesy of the Library of Congress."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002452?rskey=7Ny9Xa&result=120","/cover/searchableMedia/anb-9780198606697-e-5002452-graphic-1-thumbnail.jpg","Bailey, Buster","1902-1967","jazz clarinetist and saxophonist","1999","1999","Buster Bailey  © William P. Gottlieb; used by permission.  William P. Gottlieb Collection, Library of Congress (LC-GLB13-0538 DLC)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000748?rskey=Y8paIA&result=121","/cover/searchableMedia/anb-9780198606697-e-5000748-graphic-1-thumbnail.jpg","Bailey, Liberty Hyde","1858-1954","horticulturist and botanist","1999","1999","Liberty Hyde Bailey  Courtesy of the Library of Congress (LC-USZ62-12222)."
